1	2	7	11	12	15	16	19	20
A1BG	5.48214576083338	5.32301460235825	5.15321535913674	4.69509898120874	5.23008104499056	4.12857623353751	6.35081142322865	5.29119847635529	4.60864421217221
AAAS	4.48487776341307	4.84294055763485	4.61317410906881	4.69977679594177	4.70062873612932	4.63108614827523	4.70647614850874	4.66910076315036	4.61935408218105
AAGAB	4.00056708920346	4.01321200439682	4.02208475254511	4.00707688116604	3.99214349985626	4.00387561131853	3.98070277251609	3.99474699577626	4.00774377206805
AAMDC	4.8810168018359	3.33526450216313	3.13452140065623	4.84671625082634	3.33714835303417	4.18616753907874	3.87455682506494	4.90006198289976	4.32658344648928
AAMP	5.90304079610706	5.74517960500797	5.84431987619239	5.93358087684792	5.8196956990503	5.97006530454224	5.94886718979776	5.76830065504318	5.6997269801704
AAR2	4.05605757082474	5.8389078518615	3.3142806761196	4.09082253690879	2.83010565764509	4.55745330772343	2.86911431762343	0	4.56468696788872
AARS	5.4638902714693	1.81620067059504	1.6462714603324	1.85116758713848	4.85629902605673	1.84290040046826	4.88933055537623	2.26227361351067	5.38549310142916
AASDH	3.36657297446984	3.29969572661777	3.38554398676884	3.37143237746028	3.3673069372922	3.37762425778942	3.34720251557004	3.26199776719199	3.36230128444469
AASDHPPT	5.03865896653459	5.22527540624535	4.98089391704235	4.68227929461169	4.63030496494783	4.68516264542439	4.9382519968156	4.89134530514349	4.56119384332342
ABCA2	1.523087740442	1.55833017580092	1.55856440712909	1.56047646862723	1.53976237774721	1.61344509611204	1.54083612884213	1.54907012627722	1.52615150111574
ABCB1	2.79152155557903	3.33895983554787	3.42494020818069	3.12576279563323	2.83073452883611	3.13950658931233	2.82197018066351	2.9538748116926	3.10161811159514
ABCC10	2.98038401733787	2.96664325926732	2.95433807162528	2.98894245810906	2.89868887317655	3.01249977258162	2.9793609526111	3.10240371375877	2.95830610880239
ABCD4	6.01389196467817	5.13224052330536	6.57889319733814	3.83453874369113	3.7825314161132	5.25494695712157	5.16696691844114	4.61825998479143	4.39853433214333
ABCE1	4.98499994621425	4.96132195994804	4.95772781070597	4.02811788329811	4.7511294676032	4.81845519141919	5.08507993430418	5.6443716921687	5.2965510492871
ABCF1	4.27593233235971	4.94314291516463	5.13728708303107	4.19683327272214	4.79246790683237	5.17468675184922	3.97299225602154	4.76152948005534	5.00152585520463
ABCF2	3.31867916039011	3.3222245001142	3.34847672305118	3.36445963523422	3.35834530895873	3.43774765163058	3.50444449618866	3.32169529126117	3.19775268925973
ABCF3	3.42998647258413	3.63207899038449	3.61349670987808	3.59439422222813	3.58720021350143	3.29827389839192	3.30320222268936	3.69986770880216	3.76326781255939
ABCG1	2.16547617929079	4.57842051693666	3.15518713582814	4.14804757574132	3.42456792603855	3.49486642562786	2.17894123041953	4.01274571747616	3.95612711463941
ABHD10	1.72767936474223	3.5416785743769	1.56837755935763	4.60685206569013	3.54599529809402	3.61351485735677	4.07297031248161	4.65479063951838	1.54230330667258
ABHD11	4.01293062716934	2.08149061863833	3.779321947438	3.91283848457856	2.0835482076106	3.60366490873883	4.13490536933747	4.12575265290324	3.38939988077406
ABHD13	2.76897526009274	3.41688241513572	3.13409104870065	2.89834004821886	4.52911362657058	4.6836013002803	4.91987800601971	6.00510677510758	3.35579601077018
ABHD14A	5.66051696607388	4.56847868141537	5.04026014551241	6.42688220927921	4.97244948315128	5.4179213752616	4.23199778849367	7.42743249850004	5.96936485236764
ABHD16A	3.15499789899689	2.16164822620209	2.93306138661391	2.10102136572272	3.84347493302765	5.02597162428654	3.26751332271708	2.53562745602947	4.56568268892146
ABHD17A	4.31227256449683	3.48822168285559	5.19624835918307	3.96530865523242	3.90005564773095	5.46442954623701	4.4009368308311	5.01416026874683	4.97943506218042
ABHD2	3.43242603166738	2.97747425777565	3.6194899017297	4.35812366272935	0.479569856600434	4.27019124866455	4.2670715564088	2.62679051717448	3.91876637668375
ABHD3	4.52417144994804	3.9832603053269	5.50045758680317	4.80110926089449	5.41697385972182	5.08803323791701	6.02476529437442	3.98789064467388	5.92887740363193
ABI1	6.42761817290356	4.63061348061386	6.83811796685936	6.22434879301388	4.59295059641364	4.60220326743267	6.37428715289312	6.19104512850812	5.73382778641793
ABI2	3.94228956060905	3.9269181814838	2.62836126529648	2.82812344554342	3.29471375649811	3.9958749131584	3.36186207521069	3.18427156671929	2.71967343898012
ABLIM1	5.2064459262624	4.42826131779434	4.23801992987353	4.70568284114546	2.20927566447487	4.6020167399697	5.9719166358076	5.44357199365928	3.17659604875762
ABR	3.15529709333705	3.86968286328763	3.71341211260356	3.57254045670507	4.1124644334339	3.2332790494217	3.94708699785454	5.11286326602436	4.06787291165343
ABRACL	7.86633144305514	6.93892758101653	7.49896614676482	6.43248764062915	7.85190969595124	7.05686728835807	9.86099768988398	8.01905723220735	7.65223191333529
ABT1	7.18785271831622	6.36893295265137	9.20634679635389	4.55852896738404	4.96271486438607	4.91852081443108	6.25850962886415	5.46526762877315	5.7225105304253
ABTB1	5.51936521994582	5.51538139741895	5.19139396296812	4.61354721177938	5.87767739372688	5.70560169875056	5.14365548430394	4.86681409045799	6.03290610482788
AC006129.2	3.27629560201529	3.6543567820086	3.74311781686374	2.78954546719072	3.27473040509754	3.31248627445091	3.38890704441598	4.03943598070608	1.90797710006286
AC010642.1	4.6384257354709	4.32656121997601	4.37238905773379	5.08525942644612	4.81577828283339	4.71156998848749	4.27915346077366	3.62641683979098	4.52341639664094
AC016629.8	2.79844006634145	2.44442399436741	2.39316392453649	3.00197091504247	2.79380178588813	3.21272356416618	2.41965816822025	3.35549863112064	2.76271338269735
AC016831.7	3.44164190168823	4.25067430886707	4.70026721654048	3.84381622928153	2.6592171017605	3.45360970481385	4.04173430431136	3.81895791735363	2.60599652355517
AC040977.1	1.75602951167693	2.60311969667882	3.04378724895752	0	1.69909318499782	2.84765713394379	3.22423236325748	3.19408857256132	2.55827348441179
AC079767.4	3.55624561124363	5.51674244628338	4.58209747056183	3.58591738263637	2.74524456389396	5.10747569939	4.22826618538204	3.98233533096039	3.5029719759063
AC084018.1	3.3485491495553	4.61957022727886	3.71294101672851	4.6865543660781	3.94304815820784	3.38786888597807	0.273803912673289	4.77227063700209	3.32270117766908
AC093323.3	4.42508472297739	5.32653237325179	3.72895975447353	2.60108610263193	4.47089198289594	3.55162108624672	4.52875450472169	8.12758831825521	3.25810163696558
AC093673.5	2.98498669505568	3.4625762548985	2.10006002586713	3.47453576930238	3.43849333205381	4.73800523861222	3.09845594542929	4.34657332603799	4.29272485388831
AC120194.1	2.2559951283981	2.32162932139548	3.23051760477953	2.41155828444496	2.31370023784068	3.62290616531634	2.33032473661083	2.84273890926559	4.13720295389112
ACAA1	6.01901183695878	5.44777970298084	6.09274025331528	6.04142586009975	6.59177287059845	6.42384078860392	6.28672692441852	6.10372068993637	5.1358493418718
ACAA2	5.68311880152366	5.03528862920188	5.51142133796474	5.48055682099309	5.70211855575132	5.11608330641961	5.82102538642363	5.33351888063063	6.01622648047852
ACACA	2.44300086370647	2.44532816188101	2.2240058285068	3.92392261137533	6.62054109510348	4.7844217435521	2.52017934420543	6.19799490166471	2.36028263067756
ACADM	6.90498395000755	5.09392007297648	5.24697496463384	8.41894326374534	5.77195908594905	6.16138656779166	5.02908976426184	5.86111179306072	4.72997065650324
ACADS	4.36001429558228	4.20558138704948	4.18001142400295	4.40419327837429	4.12629801717884	4.43315345206393	4.09256166410638	4.03051844022373	4.08421185965828
ACADSB	2.74634894094648	3.33123820802167	3.5651708752773	4.41235493766845	3.81393981646563	3.87662121898737	2.86861501794381	0	1.69662187279696
ACADVL	5.71246595021411	6.88418460277026	6.72223896468234	5.29602911327309	7.83647035379545	7.85808774437863	6.47090793829992	5.51069457494966	7.15696228897856
ACAP2	5.20259571737915	5.29830156231551	5.32495995470854	5.28925204364147	5.30623402986859	5.40160768369503	5.29213206809194	5.28490687612232	5.28313663775396
ACAT1	5.58103219029883	5.51301334877214	5.4924958638225	5.01261818322772	5.55652810662844	5.68132352036043	5.37431352944598	5.241381979428	5.4541107839718
ACAT2	7.89219761939902	5.95850304867023	3.96362642157913	5.77756112207553	6.56937930048001	5.0241321233359	4.40163913726272	5.65870032170012	5.65067925678765
ACBD3	4.80835278338504	4.3011182486994	2.34889869420416	3.40776127018071	3.86578821816839	3.88846163639338	3.25764464992557	3.68797621918112	4.26722861465536
ACBD5	4.40351967562058	3.9029658959085	4.51377432704399	3.90498978296695	3.99463052310799	4.16229760441043	4.82347787354256	3.81930194134673	3.77250545736045
ACBD6	7.50191388525602	5.48697656588888	3.40745450115123	6.20897287168584	5.541625106306	4.91038335648344	6.00938075490854	6.49131340599668	5.36795829633383
ACD	4.69956291968631	4.7006690612148	5.58602660879168	4.90154051099388	4.23647563687361	7.00981529834915	4.24951448857672	3.752770722925	4.64829241050157
ACER3	0	5.72838739399553	2.44262209603788	3.07417250284576	6.68189632556861	2.85519893239105	2.88296035956007	5.37806095101936	2.83384789947235
ACIN1	4.66628447693448	3.39901228264761	4.64515114964929	5.01209748383446	3.27990940177844	5.84463028371148	4.84570120359168	5.4210629280306	6.52552521491246
ACN9	5.31028302581667	4.33176582315086	5.66842695873597	5.42851431959706	5.58577408693257	5.11930755041141	5.0704384644202	5.61130307680302	5.9849265667036
ACO2	5.82195117779991	5.83615543967165	5.69301475629139	5.77582375905173	5.76797264909941	5.87890522604711	5.83363559106021	5.68291861578954	5.6969335996932
ACOT13	3.30783155136165	3.91514611786436	3.71732321787661	1.64485554315406	3.78248084893054	4.03926527028649	4.1850602769329	4.21304426533578	3.88162942605649
ACOT4	3.89952453850499	0	3.61115823440828	3.88038632062195	4.77350920364561	3.92422725220702	5.31794571809787	5.26508869762123	3.7908806312578
ACOT7	4.60205823147229	2.71166724784346	4.33454940233576	0	2.73186178998007	3.95549365979375	4.6298239350878	5.32789841958842	3.84637017191913
ACOT8	5.39815265360745	5.82046936456806	4.86979055542589	5.15914194044277	4.90511656171002	4.21470154988888	4.97156726850066	4.9916171091536	5.02601523750909
ACP1	6.69291605679174	6.70780973060426	6.721743546926	6.69093857076602	6.72234829943678	6.63388283945636	6.68080558252602	6.62816852535628	6.65230663723107
ACP2	2.7230348511753	2.14991819300183	2.62333357256105	2.17113317879157	3.32241873187314	2.20621889998334	3.14030542669294	2.41138187490326	3.46725376062231
ACP5	5.72533145345373	4.73773565429106	5.69146635468881	3.17035627684356	5.81825418694522	5.79527095714433	4.74522660640332	5.86128351050923	5.48783791558074
ACSF3	5.44685987017824	4.78673125831667	4.77857821662462	4.53976873977509	5.34650130043899	5.63872359866892	4.59873559345361	2.79551775629047	5.27025703563346
ACSL3	3.05936278973398	4.42982533477231	4.52949385409561	3.16571955229071	0	4.50673730038623	3.69063612505922	3.52735947508084	4.35608634022488
ACSL4	4.81562333275181	3.1535784586074	3.02295026549393	4.01516669862958	4.22415459295153	1.85713637836601	3.27386994828727	4.97991996182184	3.8787038401652
ACSM3	2.46881141655142	2.55333452428497	2.38119569804968	2.01330682157964	1.6553293529695	2.06044972177959	2.3692680537336	1.81074355836276	0.735680777907155
ACSS2	3.06493126046452	4.24889065700813	1.61232006579634	2.91942205854778	3.89253984135799	1.89895855970977	3.10499974641679	2.35281944453655	2.79689906540514
ACTB	13.1441338017927	13.0737444241867	13.1078357924373	13.1093815676638	13.148802920665	13.1587304505957	13.1113487819028	13.0485800803517	13.1205417443178
ACTG1	11.0101670699189	11.0022152274204	11.0036563034238	11.0025382722712	11.0054371051746	11.0183636279439	11.0026215344462	11.0011121623138	11.011475190192
ACTL6A	4.53541560163243	5.08885883988641	3.72934626742473	4.53150578651448	2.62973574647529	3.9359786055499	3.63846263379811	3.55382792545636	4.7726947849844
ACTN1	4.45286915551376	5.16309119303126	4.61976291722671	3.43475044737119	4.16672415060814	3.46680545540477	4.56383553361439	5.43737266680483	5.22318128552902
ACTR10	6.48495243747597	6.3381292857608	5.31736676621233	4.90333597831491	6.57761272919786	5.97296044205229	6.12608149667606	5.34216676093506	5.84650248853023
ACTR1A	6.82643607697621	6.3012360973067	5.48230977077128	6.24782030431029	5.81370760311122	6.09828379744571	5.41964089247648	5.63805716380057	6.6171787585746
ACTR1B	6.25587356803005	6.2675732279242	5.80692689991604	5.98317463490854	6.01361369175007	6.2830983670584	6.11938848236852	5.98484015483854	6.27634472532511
